sample_id,condition,k_irrelevant,image_path,contact_sheet_path,gt_bbox,gt_crop_position,question,options_shuffled,gt_answer_letter,gt_answer_text,model_raw_output,pred_answer_letter,pred_answer_text,correct,num_evidence_crops,seed,inference_time_sec,error
GPT4V-hard/19,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/19.JPG,outputs/contact_sheets/GPT4V-hard__19/original_only.jpg,"[2107.0, 1395.0, 123.0, 207.0]",,Which company does that little doll belong to?,"[""The little doll belongs to Intel."", ""The little doll belongs to Rubbermaid."", ""The little doll belongs to Nvidia."", ""The little doll belongs to Tencent.""]",A,The little doll belongs to Intel.,B,B,The little doll belongs to Rubbermaid.,False,0,42,0.8413,
GPT4V-hard/19,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/19.JPG,outputs/contact_sheets/GPT4V-hard__19/gt_crop_only.jpg,"[2107.0, 1395.0, 123.0, 207.0]",1,Which company does that little doll belong to?,"[""The little doll belongs to Intel."", ""The little doll belongs to Rubbermaid."", ""The little doll belongs to Nvidia."", ""The little doll belongs to Tencent.""]",A,The little doll belongs to Intel.,C,C,The little doll belongs to Nvidia.,False,1,42,1.0525,
GPT4V-hard/19,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/19.JPG,outputs/contact_sheets/GPT4V-hard__19/gt_plus_1_irrelevant.jpg,"[2107.0, 1395.0, 123.0, 207.0]",2,Which company does that little doll belong to?,"[""The little doll belongs to Intel."", ""The little doll belongs to Rubbermaid."", ""The little doll belongs to Nvidia."", ""The little doll belongs to Tencent.""]",A,The little doll belongs to Intel.,A,A,The little doll belongs to Intel.,True,2,42,1.0522,
GPT4V-hard/19,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/19.JPG,outputs/contact_sheets/GPT4V-hard__19/gt_plus_4_irrelevant.jpg,"[2107.0, 1395.0, 123.0, 207.0]",3,Which company does that little doll belong to?,"[""The little doll belongs to Intel."", ""The little doll belongs to Rubbermaid."", ""The little doll belongs to Nvidia."", ""The little doll belongs to Tencent.""]",A,The little doll belongs to Intel.,A,A,The little doll belongs to Intel.,True,5,42,1.2456,
GPT4V-hard/19,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/19.JPG,outputs/contact_sheets/GPT4V-hard__19/gt_plus_8_irrelevant.jpg,"[2107.0, 1395.0, 123.0, 207.0]",6,Which company does that little doll belong to?,"[""The little doll belongs to Intel."", ""The little doll belongs to Rubbermaid."", ""The little doll belongs to Nvidia."", ""The little doll belongs to Tencent.""]",A,The little doll belongs to Intel.,A,A,The little doll belongs to Intel.,True,9,42,1.2476,
GPT4V-hard/2,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/2.png,outputs/contact_sheets/GPT4V-hard__2/original_only.jpg,"[926.0, 469.0, 248.0, 172.0]",,What is the color of the child's shoes?,"[""The color of the child's shoes is green."", ""The color of the child's shoes is yellow."", ""The color of the child's shoes is pink."", ""The color of the child's shoes is white.""]",A,The color of the child's shoes is green.,(A),A,The color of the child's shoes is green.,True,0,42,0.8830,
GPT4V-hard/2,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/2.png,outputs/contact_sheets/GPT4V-hard__2/gt_crop_only.jpg,"[926.0, 469.0, 248.0, 172.0]",1,What is the color of the child's shoes?,"[""The color of the child's shoes is green."", ""The color of the child's shoes is yellow."", ""The color of the child's shoes is pink."", ""The color of the child's shoes is white.""]",A,The color of the child's shoes is green.,(A),A,The color of the child's shoes is green.,True,1,42,1.0947,
GPT4V-hard/2,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/2.png,outputs/contact_sheets/GPT4V-hard__2/gt_plus_1_irrelevant.jpg,"[926.0, 469.0, 248.0, 172.0]",2,What is the color of the child's shoes?,"[""The color of the child's shoes is green."", ""The color of the child's shoes is yellow."", ""The color of the child's shoes is pink."", ""The color of the child's shoes is white.""]",A,The color of the child's shoes is green.,(A),A,The color of the child's shoes is green.,True,2,42,1.0818,
GPT4V-hard/2,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/2.png,outputs/contact_sheets/GPT4V-hard__2/gt_plus_4_irrelevant.jpg,"[926.0, 469.0, 248.0, 172.0]",2,What is the color of the child's shoes?,"[""The color of the child's shoes is green."", ""The color of the child's shoes is yellow."", ""The color of the child's shoes is pink."", ""The color of the child's shoes is white.""]",A,The color of the child's shoes is green.,(A),A,The color of the child's shoes is green.,True,5,42,1.2527,
GPT4V-hard/2,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/2.png,outputs/contact_sheets/GPT4V-hard__2/gt_plus_8_irrelevant.jpg,"[926.0, 469.0, 248.0, 172.0]",5,What is the color of the child's shoes?,"[""The color of the child's shoes is green."", ""The color of the child's shoes is yellow."", ""The color of the child's shoes is pink."", ""The color of the child's shoes is white.""]",A,The color of the child's shoes is green.,(A),A,The color of the child's shoes is green.,True,9,42,1.2457,
GPT4V-hard/21,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/21.jpeg,outputs/contact_sheets/GPT4V-hard__21/original_only.jpg,"[3213.0, 3526.0, 305.0, 237.0]",,What is the logo on that bag of bottles carried by the man?,"[""The logo on that bag of bottles carried by the man is Evian."", ""The logo on that bag of bottles carried by the man is Duane Reade."", ""The logo on that bag of bottles carried by the man is Poland Spring."", ""The logo on that bag of bottles carried by the man is Kirkland.""]",A,The logo on that bag of bottles carried by the man is Evian.,A,A,The logo on that bag of bottles carried by the man is Evian.,True,0,42,0.8207,
GPT4V-hard/21,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/21.jpeg,outputs/contact_sheets/GPT4V-hard__21/gt_crop_only.jpg,"[3213.0, 3526.0, 305.0, 237.0]",1,What is the logo on that bag of bottles carried by the man?,"[""The logo on that bag of bottles carried by the man is Evian."", ""The logo on that bag of bottles carried by the man is Duane Reade."", ""The logo on that bag of bottles carried by the man is Poland Spring."", ""The logo on that bag of bottles carried by the man is Kirkland.""]",A,The logo on that bag of bottles carried by the man is Evian.,A,A,The logo on that bag of bottles carried by the man is Evian.,True,1,42,1.0429,
GPT4V-hard/21,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/21.jpeg,outputs/contact_sheets/GPT4V-hard__21/gt_plus_1_irrelevant.jpg,"[3213.0, 3526.0, 305.0, 237.0]",2,What is the logo on that bag of bottles carried by the man?,"[""The logo on that bag of bottles carried by the man is Evian."", ""The logo on that bag of bottles carried by the man is Duane Reade."", ""The logo on that bag of bottles carried by the man is Poland Spring."", ""The logo on that bag of bottles carried by the man is Kirkland.""]",A,The logo on that bag of bottles carried by the man is Evian.,A,A,The logo on that bag of bottles carried by the man is Evian.,True,2,42,1.0349,
GPT4V-hard/21,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/21.jpeg,outputs/contact_sheets/GPT4V-hard__21/gt_plus_4_irrelevant.jpg,"[3213.0, 3526.0, 305.0, 237.0]",2,What is the logo on that bag of bottles carried by the man?,"[""The logo on that bag of bottles carried by the man is Evian."", ""The logo on that bag of bottles carried by the man is Duane Reade."", ""The logo on that bag of bottles carried by the man is Poland Spring."", ""The logo on that bag of bottles carried by the man is Kirkland.""]",A,The logo on that bag of bottles carried by the man is Evian.,A,A,The logo on that bag of bottles carried by the man is Evian.,True,5,42,1.2283,
GPT4V-hard/21,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/21.jpeg,outputs/contact_sheets/GPT4V-hard__21/gt_plus_8_irrelevant.jpg,"[3213.0, 3526.0, 305.0, 237.0]",6,What is the logo on that bag of bottles carried by the man?,"[""The logo on that bag of bottles carried by the man is Evian."", ""The logo on that bag of bottles carried by the man is Duane Reade."", ""The logo on that bag of bottles carried by the man is Poland Spring."", ""The logo on that bag of bottles carried by the man is Kirkland.""]",A,The logo on that bag of bottles carried by the man is Evian.,A,A,The logo on that bag of bottles carried by the man is Evian.,True,9,42,1.2260,
GPT4V-hard/4,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/4.JPG,outputs/contact_sheets/GPT4V-hard__4/original_only.jpg,"[2085.0, 1414.0, 177.0, 119.0]",,"Based on the information of that white banner on the left, what activity is going to be held?","[""A yard sale is going to be held."", ""A soccer game is going to be held."", ""A soccer game is going to be held."", ""A BBQ is going to be held.""]",D,A BBQ is going to be held.,A,A,A yard sale is going to be held.,False,0,42,0.8171,
GPT4V-hard/4,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/4.JPG,outputs/contact_sheets/GPT4V-hard__4/gt_crop_only.jpg,"[2085.0, 1414.0, 177.0, 119.0]",1,"Based on the information of that white banner on the left, what activity is going to be held?","[""A yard sale is going to be held."", ""A soccer game is going to be held."", ""A soccer game is going to be held."", ""A BBQ is going to be held.""]",D,A BBQ is going to be held.,(D),D,A BBQ is going to be held.,True,1,42,1.0513,
GPT4V-hard/4,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/4.JPG,outputs/contact_sheets/GPT4V-hard__4/gt_plus_1_irrelevant.jpg,"[2085.0, 1414.0, 177.0, 119.0]",1,"Based on the information of that white banner on the left, what activity is going to be held?","[""A yard sale is going to be held."", ""A soccer game is going to be held."", ""A soccer game is going to be held."", ""A BBQ is going to be held.""]",D,A BBQ is going to be held.,(D),D,A BBQ is going to be held.,True,2,42,1.0547,
GPT4V-hard/4,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/4.JPG,outputs/contact_sheets/GPT4V-hard__4/gt_plus_4_irrelevant.jpg,"[2085.0, 1414.0, 177.0, 119.0]",3,"Based on the information of that white banner on the left, what activity is going to be held?","[""A yard sale is going to be held."", ""A soccer game is going to be held."", ""A soccer game is going to be held."", ""A BBQ is going to be held.""]",D,A BBQ is going to be held.,(D),D,A BBQ is going to be held.,True,5,42,1.2396,
GPT4V-hard/4,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/4.JPG,outputs/contact_sheets/GPT4V-hard__4/gt_plus_8_irrelevant.jpg,"[2085.0, 1414.0, 177.0, 119.0]",6,"Based on the information of that white banner on the left, what activity is going to be held?","[""A yard sale is going to be held."", ""A soccer game is going to be held."", ""A soccer game is going to be held."", ""A BBQ is going to be held.""]",D,A BBQ is going to be held.,(D),D,A BBQ is going to be held.,True,9,42,1.2474,
GPT4V-hard/5,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/5.JPG,outputs/contact_sheets/GPT4V-hard__5/original_only.jpg,"[2047.0, 1362.0, 266.0, 297.0]",,At which conference did someone get that black mug?,"[""The black mug is gotten from NeurIPS."", ""The black mug is gotten from SIGGRAPH."", ""The black mug is gotten from ICCV."", ""The black mug is gotten from CVPR.""]",B,The black mug is gotten from SIGGRAPH.,D,D,The black mug is gotten from CVPR.,False,0,42,0.8144,
GPT4V-hard/5,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/5.JPG,outputs/contact_sheets/GPT4V-hard__5/gt_crop_only.jpg,"[2047.0, 1362.0, 266.0, 297.0]",1,At which conference did someone get that black mug?,"[""The black mug is gotten from NeurIPS."", ""The black mug is gotten from SIGGRAPH."", ""The black mug is gotten from ICCV."", ""The black mug is gotten from CVPR.""]",B,The black mug is gotten from SIGGRAPH.,(B),B,The black mug is gotten from SIGGRAPH.,True,1,42,1.0628,
GPT4V-hard/5,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/5.JPG,outputs/contact_sheets/GPT4V-hard__5/gt_plus_1_irrelevant.jpg,"[2047.0, 1362.0, 266.0, 297.0]",1,At which conference did someone get that black mug?,"[""The black mug is gotten from NeurIPS."", ""The black mug is gotten from SIGGRAPH."", ""The black mug is gotten from ICCV."", ""The black mug is gotten from CVPR.""]",B,The black mug is gotten from SIGGRAPH.,(B),B,The black mug is gotten from SIGGRAPH.,True,2,42,1.0526,
GPT4V-hard/5,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/5.JPG,outputs/contact_sheets/GPT4V-hard__5/gt_plus_4_irrelevant.jpg,"[2047.0, 1362.0, 266.0, 297.0]",5,At which conference did someone get that black mug?,"[""The black mug is gotten from NeurIPS."", ""The black mug is gotten from SIGGRAPH."", ""The black mug is gotten from ICCV."", ""The black mug is gotten from CVPR.""]",B,The black mug is gotten from SIGGRAPH.,(B),B,The black mug is gotten from SIGGRAPH.,True,5,42,1.2459,
GPT4V-hard/5,gt_plus_8_irrelevant,8,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/5.JPG,outputs/contact_sheets/GPT4V-hard__5/gt_plus_8_irrelevant.jpg,"[2047.0, 1362.0, 266.0, 297.0]",2,At which conference did someone get that black mug?,"[""The black mug is gotten from NeurIPS."", ""The black mug is gotten from SIGGRAPH."", ""The black mug is gotten from ICCV."", ""The black mug is gotten from CVPR.""]",B,The black mug is gotten from SIGGRAPH.,(B),B,The black mug is gotten from SIGGRAPH.,True,9,42,1.2421,
GPT4V-hard/7,original_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/7.jpg,outputs/contact_sheets/GPT4V-hard__7/original_only.jpg,"[1998.0, 2182.0, 90.0, 157.0]",,"Based on the text on the glass cup, which university is it likely brought from?","[""The glass cup is likely brought from UC Berkeley."", ""The glass cup is likely brought from MIT."", ""The glass cup is likely brought from Stanford University."", ""The glass cup is likely brought from Carnegie Mellon University.""]",D,The glass cup is likely brought from Carnegie Mellon University.,D,D,The glass cup is likely brought from Carnegie Mellon University.,True,0,42,0.8158,
GPT4V-hard/7,gt_crop_only,0,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/7.jpg,outputs/contact_sheets/GPT4V-hard__7/gt_crop_only.jpg,"[1998.0, 2182.0, 90.0, 157.0]",1,"Based on the text on the glass cup, which university is it likely brought from?","[""The glass cup is likely brought from UC Berkeley."", ""The glass cup is likely brought from MIT."", ""The glass cup is likely brought from Stanford University."", ""The glass cup is likely brought from Carnegie Mellon University.""]",D,The glass cup is likely brought from Carnegie Mellon University.,(D),D,The glass cup is likely brought from Carnegie Mellon University.,True,1,42,1.0636,
GPT4V-hard/7,gt_plus_1_irrelevant,1,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/7.jpg,outputs/contact_sheets/GPT4V-hard__7/gt_plus_1_irrelevant.jpg,"[1998.0, 2182.0, 90.0, 157.0]",1,"Based on the text on the glass cup, which university is it likely brought from?","[""The glass cup is likely brought from UC Berkeley."", ""The glass cup is likely brought from MIT."", ""The glass cup is likely brought from Stanford University."", ""The glass cup is likely brought from Carnegie Mellon University.""]",D,The glass cup is likely brought from Carnegie Mellon University.,(D),D,The glass cup is likely brought from Carnegie Mellon University.,True,2,42,1.0489,
GPT4V-hard/7,gt_plus_4_irrelevant,4,/home/songzhoujie/cvpr27/vstar/data/vstar_bench/GPT4V-hard/7.jpg,outputs/contact_sheets/GPT4V-hard__7/gt_plus_4_irrelevant.jpg,"[1998.0, 2182.0, 90.0, 157.0]",5,"Based on the text on the glass cup, which university is it likely brought from?","[""The glass cup is likely brought from UC Berkeley."", ""The glass cup is likely brought from MIT."", ""The glass cup is likely brought from Stanford University."", ""The glass cup is likely brought from Carnegie Mellon University.""]",D,The glass cup is likely brought from Carnegie Mellon University.,(D),D,The glass cup is likely brought from Carnegie Mellon University.,True,5,42,1.2485,
