sample_id,category,condition,k_irrelevant,valid,suspicious,pred_answer_letter,raw_output_token_count,raw_output_char_count,max_new_tokens,output_near_max_new_tokens,contact_sheet_width,contact_sheet_height,processed_image_width,processed_image_height,text_input_token_count,total_model_input_length,estimated_visual_token_count,num_images
relative_position/sa_25678,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_25678,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_25678,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_25678,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_25678,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_25747,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_25747,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_25747,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_25747,relative_position,gt_plus_4_irrelevant,4,True,False,A,2,3,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_25747,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_28639,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,28,1083,4212,1
relative_position/sa_28639,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,28,1353,5292,1
relative_position/sa_28639,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,28,1353,5292,1
relative_position/sa_28639,relative_position,gt_plus_4_irrelevant,4,True,False,A,2,3,8,False,1620,760,116,54,28,1596,6264,1
relative_position/sa_28639,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,28,1596,6264,1
relative_position/sa_29022,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,35,1090,4212,1
relative_position/sa_29022,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_29022,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_29022,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_29022,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_30441,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,36,1091,4212,1
relative_position/sa_30441,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_30441,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_30441,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_30441,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_3053,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_3053,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_3053,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_3053,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_3053,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_31038,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,36,1091,4212,1
relative_position/sa_31038,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_31038,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_31038,relative_position,gt_plus_4_irrelevant,4,True,False,A,2,3,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_31038,relative_position,gt_plus_8_irrelevant,8,True,False,A,2,3,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_31586,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_31586,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_31586,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_31586,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_31586,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_31784,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_31784,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_31784,relative_position,gt_plus_1_irrelevant,1,True,False,B,2,3,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_31784,relative_position,gt_plus_4_irrelevant,4,True,False,B,2,3,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_31784,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_3194,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_3194,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_3194,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_3194,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_3194,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_3222,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_3222,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_3222,relative_position,gt_plus_1_irrelevant,1,True,False,B,2,3,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_3222,relative_position,gt_plus_4_irrelevant,4,True,False,B,2,3,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_3222,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_33280,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_33280,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_33280,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_33280,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_33280,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_34291,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_34291,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_34291,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_34291,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_34291,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_34785,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_34785,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_34785,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_34785,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_34785,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_36787,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_36787,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_36787,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_36787,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_36787,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_3796,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_3796,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_3796,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_3796,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_3796,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_40188,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_40188,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_40188,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_40188,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_40188,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_40555,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_40555,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_40555,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_40555,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_40555,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_40977,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_40977,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_40977,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_40977,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_40977,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_4137,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_4137,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_4137,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_4137,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_4137,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_41869,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_41869,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_41869,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_41869,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_41869,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_42676,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_42676,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_42676,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_42676,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_42676,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_45802,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_45802,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_45802,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_45802,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_45802,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_46221,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,30,1085,4212,1
relative_position/sa_46221,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,30,1355,5292,1
relative_position/sa_46221,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,30,1355,5292,1
relative_position/sa_46221,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,30,1598,6264,1
relative_position/sa_46221,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,30,1598,6264,1
relative_position/sa_4953,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,38,1093,4212,1
relative_position/sa_4953,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,38,1363,5292,1
relative_position/sa_4953,relative_position,gt_plus_1_irrelevant,1,True,False,B,2,3,8,False,1360,760,98,54,38,1363,5292,1
relative_position/sa_4953,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,38,1606,6264,1
relative_position/sa_4953,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,38,1606,6264,1
relative_position/sa_49792,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_49792,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_49792,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_49792,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_49792,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_5156,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_5156,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_5156,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_5156,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_5156,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_51681,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_51681,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_51681,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_51681,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_51681,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_52228,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,30,1085,4212,1
relative_position/sa_52228,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,30,1355,5292,1
relative_position/sa_52228,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,30,1355,5292,1
relative_position/sa_52228,relative_position,gt_plus_4_irrelevant,4,True,False,B,2,3,8,False,1620,760,116,54,30,1598,6264,1
relative_position/sa_52228,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,30,1598,6264,1
relative_position/sa_53377,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,35,1090,4212,1
relative_position/sa_53377,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_53377,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,35,1360,5292,1
relative_position/sa_53377,relative_position,gt_plus_4_irrelevant,4,True,False,A,2,3,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_53377,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,35,1603,6264,1
relative_position/sa_53509,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_53509,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_53509,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_53509,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_53509,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_5465,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_5465,relative_position,gt_crop_only,0,True,False,B,2,3,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_5465,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_5465,relative_position,gt_plus_4_irrelevant,4,True,False,B,2,3,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_5465,relative_position,gt_plus_8_irrelevant,8,True,False,B,2,3,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_5593,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_5593,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_5593,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_5593,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_5593,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_5613,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_5613,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_5613,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_5613,relative_position,gt_plus_4_irrelevant,4,True,False,B,2,3,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_5613,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_56362,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_56362,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_56362,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_56362,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_56362,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_57152,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_57152,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_57152,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_57152,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_57152,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_57960,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_57960,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_57960,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_57960,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_57960,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_58331,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,36,1091,4212,1
relative_position/sa_58331,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_58331,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,36,1361,5292,1
relative_position/sa_58331,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_58331,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,36,1604,6264,1
relative_position/sa_59351,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,33,1088,4212,1
relative_position/sa_59351,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_59351,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,33,1358,5292,1
relative_position/sa_59351,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_59351,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,33,1601,6264,1
relative_position/sa_61121,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_61121,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_61121,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_61121,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_61121,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_61594,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_61594,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_61594,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_61594,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_61594,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_6183,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_6183,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_6183,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_6183,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_6183,relative_position,gt_plus_8_irrelevant,8,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_62287,relative_position,original_only,0,True,False,B,2,3,8,False,1100,760,78,54,32,1087,4212,1
relative_position/sa_62287,relative_position,gt_crop_only,0,True,False,A,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_62287,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,32,1357,5292,1
relative_position/sa_62287,relative_position,gt_plus_4_irrelevant,4,True,False,A,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_62287,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,32,1600,6264,1
relative_position/sa_62783,relative_position,original_only,0,True,False,B,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_62783,relative_position,gt_crop_only,0,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_62783,relative_position,gt_plus_1_irrelevant,1,True,False,B,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_62783,relative_position,gt_plus_4_irrelevant,4,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_62783,relative_position,gt_plus_8_irrelevant,8,True,False,B,1,1,8,False,1620,760,116,54,34,1602,6264,1
relative_position/sa_64142,relative_position,original_only,0,True,False,A,1,1,8,False,1100,760,78,54,34,1089,4212,1
relative_position/sa_64142,relative_position,gt_crop_only,0,True,False,A,2,3,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_64142,relative_position,gt_plus_1_irrelevant,1,True,False,A,1,1,8,False,1360,760,98,54,34,1359,5292,1
relative_position/sa_64142,relative_position,gt_plus_4_irrelevant,4,True,False,A,2,3,8,False,1620,760,116,54,34,1602,6264,1
